dataset,folder_name,shape,image_folder,image_path
train,1321,unknown,1321,C:\Users\ashut\Downloads\Geometry3K\train\1321
train,1322,unknown,1322,C:\Users\ashut\Downloads\Geometry3K\train\1322
train,1323,unknown,1323,C:\Users\ashut\Downloads\Geometry3K\train\1323
train,1324,unknown,1324,C:\Users\ashut\Downloads\Geometry3K\train\1324
train,1325,unknown,1325,C:\Users\ashut\Downloads\Geometry3K\train\1325
train,1326,unknown,1326,C:\Users\ashut\Downloads\Geometry3K\train\1326
train,1327,unknown,1327,C:\Users\ashut\Downloads\Geometry3K\train\1327
train,1328,unknown,1328,C:\Users\ashut\Downloads\Geometry3K\train\1328
train,1329,unknown,1329,C:\Users\ashut\Downloads\Geometry3K\train\1329
train,133,unknown,133,C:\Users\ashut\Downloads\Geometry3K\train\133
train,1330,parallelogram,1330,C:\Users\ashut\Downloads\Geometry3K\train\1330
train,1331,unknown,1331,C:\Users\ashut\Downloads\Geometry3K\train\1331
train,1332,unknown,1332,C:\Users\ashut\Downloads\Geometry3K\train\1332
train,1333,unknown,1333,C:\Users\ashut\Downloads\Geometry3K\train\1333
train,1334,unknown,1334,C:\Users\ashut\Downloads\Geometry3K\train\1334
train,1335,parallelogram,1335,C:\Users\ashut\Downloads\Geometry3K\train\1335
train,1336,unknown,1336,C:\Users\ashut\Downloads\Geometry3K\train\1336
train,1337,circle,1337,C:\Users\ashut\Downloads\Geometry3K\train\1337
train,1338,unknown,1338,C:\Users\ashut\Downloads\Geometry3K\train\1338
train,1339,unknown,1339,C:\Users\ashut\Downloads\Geometry3K\train\1339
train,134,parallelogram,134,C:\Users\ashut\Downloads\Geometry3K\train\134
train,1340,unknown,1340,C:\Users\ashut\Downloads\Geometry3K\train\1340
train,1341,unknown,1341,C:\Users\ashut\Downloads\Geometry3K\train\1341
train,1342,unknown,1342,C:\Users\ashut\Downloads\Geometry3K\train\1342
train,1343,unknown,1343,C:\Users\ashut\Downloads\Geometry3K\train\1343
train,1344,unknown,1344,C:\Users\ashut\Downloads\Geometry3K\train\1344
train,1345,unknown,1345,C:\Users\ashut\Downloads\Geometry3K\train\1345
train,1346,unknown,1346,C:\Users\ashut\Downloads\Geometry3K\train\1346
train,1347,unknown,1347,C:\Users\ashut\Downloads\Geometry3K\train\1347
train,1348,parallelogram,1348,C:\Users\ashut\Downloads\Geometry3K\train\1348
train,1349,circle,1349,C:\Users\ashut\Downloads\Geometry3K\train\1349
train,135,unknown,135,C:\Users\ashut\Downloads\Geometry3K\train\135
train,1350,unknown,1350,C:\Users\ashut\Downloads\Geometry3K\train\1350
train,1351,unknown,1351,C:\Users\ashut\Downloads\Geometry3K\train\1351
train,1352,unknown,1352,C:\Users\ashut\Downloads\Geometry3K\train\1352
train,1353,unknown,1353,C:\Users\ashut\Downloads\Geometry3K\train\1353
train,1354,square,1354,C:\Users\ashut\Downloads\Geometry3K\train\1354
train,1355,unknown,1355,C:\Users\ashut\Downloads\Geometry3K\train\1355
train,1356,unknown,1356,C:\Users\ashut\Downloads\Geometry3K\train\1356
train,1357,unknown,1357,C:\Users\ashut\Downloads\Geometry3K\train\1357
train,1358,unknown,1358,C:\Users\ashut\Downloads\Geometry3K\train\1358
train,1359,parallelogram,1359,C:\Users\ashut\Downloads\Geometry3K\train\1359
train,136,unknown,136,C:\Users\ashut\Downloads\Geometry3K\train\136
train,1360,unknown,1360,C:\Users\ashut\Downloads\Geometry3K\train\1360
train,1361,circle,1361,C:\Users\ashut\Downloads\Geometry3K\train\1361
train,1362,unknown,1362,C:\Users\ashut\Downloads\Geometry3K\train\1362
train,1363,unknown,1363,C:\Users\ashut\Downloads\Geometry3K\train\1363
train,1364,unknown,1364,C:\Users\ashut\Downloads\Geometry3K\train\1364
train,1365,unknown,1365,C:\Users\ashut\Downloads\Geometry3K\train\1365
train,1366,unknown,1366,C:\Users\ashut\Downloads\Geometry3K\train\1366
train,1367,unknown,1367,C:\Users\ashut\Downloads\Geometry3K\train\1367
train,1368,unknown,1368,C:\Users\ashut\Downloads\Geometry3K\train\1368
train,1369,unknown,1369,C:\Users\ashut\Downloads\Geometry3K\train\1369
train,137,unknown,137,C:\Users\ashut\Downloads\Geometry3K\train\137
train,1370,unknown,1370,C:\Users\ashut\Downloads\Geometry3K\train\1370
train,1371,unknown,1371,C:\Users\ashut\Downloads\Geometry3K\train\1371
train,1372,unknown,1372,C:\Users\ashut\Downloads\Geometry3K\train\1372
train,1373,circle,1373,C:\Users\ashut\Downloads\Geometry3K\train\1373
train,1374,circle,1374,C:\Users\ashut\Downloads\Geometry3K\train\1374
train,1375,unknown,1375,C:\Users\ashut\Downloads\Geometry3K\train\1375
train,1376,circle,1376,C:\Users\ashut\Downloads\Geometry3K\train\1376
train,1377,unknown,1377,C:\Users\ashut\Downloads\Geometry3K\train\1377
train,1378,unknown,1378,C:\Users\ashut\Downloads\Geometry3K\train\1378
train,1379,parallelogram,1379,C:\Users\ashut\Downloads\Geometry3K\train\1379
train,138,unknown,138,C:\Users\ashut\Downloads\Geometry3K\train\138
train,1380,rectangle,1380,C:\Users\ashut\Downloads\Geometry3K\train\1380
train,1381,triangle,1381,C:\Users\ashut\Downloads\Geometry3K\train\1381
train,1382,parallelogram,1382,C:\Users\ashut\Downloads\Geometry3K\train\1382
train,1383,unknown,1383,C:\Users\ashut\Downloads\Geometry3K\train\1383
train,1384,unknown,1384,C:\Users\ashut\Downloads\Geometry3K\train\1384
train,1385,unknown,1385,C:\Users\ashut\Downloads\Geometry3K\train\1385
train,1386,unknown,1386,C:\Users\ashut\Downloads\Geometry3K\train\1386
train,1387,unknown,1387,C:\Users\ashut\Downloads\Geometry3K\train\1387
train,1388,unknown,1388,C:\Users\ashut\Downloads\Geometry3K\train\1388
train,1389,unknown,1389,C:\Users\ashut\Downloads\Geometry3K\train\1389
train,139,unknown,139,C:\Users\ashut\Downloads\Geometry3K\train\139
train,1390,unknown,1390,C:\Users\ashut\Downloads\Geometry3K\train\1390
train,1391,parallelogram,1391,C:\Users\ashut\Downloads\Geometry3K\train\1391
train,1392,unknown,1392,C:\Users\ashut\Downloads\Geometry3K\train\1392
train,1393,unknown,1393,C:\Users\ashut\Downloads\Geometry3K\train\1393
train,1394,unknown,1394,C:\Users\ashut\Downloads\Geometry3K\train\1394
train,1395,unknown,1395,C:\Users\ashut\Downloads\Geometry3K\train\1395
train,1396,unknown,1396,C:\Users\ashut\Downloads\Geometry3K\train\1396
train,1397,unknown,1397,C:\Users\ashut\Downloads\Geometry3K\train\1397
train,1398,unknown,1398,C:\Users\ashut\Downloads\Geometry3K\train\1398
train,1399,unknown,1399,C:\Users\ashut\Downloads\Geometry3K\train\1399
train,14,unknown,14,C:\Users\ashut\Downloads\Geometry3K\train\14
train,140,unknown,140,C:\Users\ashut\Downloads\Geometry3K\train\140
train,1400,unknown,1400,C:\Users\ashut\Downloads\Geometry3K\train\1400
train,1401,unknown,1401,C:\Users\ashut\Downloads\Geometry3K\train\1401
train,1402,unknown,1402,C:\Users\ashut\Downloads\Geometry3K\train\1402
train,1403,unknown,1403,C:\Users\ashut\Downloads\Geometry3K\train\1403
train,1404,unknown,1404,C:\Users\ashut\Downloads\Geometry3K\train\1404
train,1405,unknown,1405,C:\Users\ashut\Downloads\Geometry3K\train\1405
train,1406,unknown,1406,C:\Users\ashut\Downloads\Geometry3K\train\1406
train,1407,unknown,1407,C:\Users\ashut\Downloads\Geometry3K\train\1407
train,1408,unknown,1408,C:\Users\ashut\Downloads\Geometry3K\train\1408
train,1409,unknown,1409,C:\Users\ashut\Downloads\Geometry3K\train\1409
train,141,unknown,141,C:\Users\ashut\Downloads\Geometry3K\train\141
train,1410,parallelogram,1410,C:\Users\ashut\Downloads\Geometry3K\train\1410
train,1411,unknown,1411,C:\Users\ashut\Downloads\Geometry3K\train\1411
train,1412,unknown,1412,C:\Users\ashut\Downloads\Geometry3K\train\1412
train,1413,unknown,1413,C:\Users\ashut\Downloads\Geometry3K\train\1413
train,1414,unknown,1414,C:\Users\ashut\Downloads\Geometry3K\train\1414
train,1415,unknown,1415,C:\Users\ashut\Downloads\Geometry3K\train\1415
train,1416,circle,1416,C:\Users\ashut\Downloads\Geometry3K\train\1416
train,1417,unknown,1417,C:\Users\ashut\Downloads\Geometry3K\train\1417
train,1418,unknown,1418,C:\Users\ashut\Downloads\Geometry3K\train\1418
train,1419,unknown,1419,C:\Users\ashut\Downloads\Geometry3K\train\1419
train,142,unknown,142,C:\Users\ashut\Downloads\Geometry3K\train\142
train,1420,unknown,1420,C:\Users\ashut\Downloads\Geometry3K\train\1420
train,1421,unknown,1421,C:\Users\ashut\Downloads\Geometry3K\train\1421
train,1422,unknown,1422,C:\Users\ashut\Downloads\Geometry3K\train\1422
train,1423,unknown,1423,C:\Users\ashut\Downloads\Geometry3K\train\1423
train,1424,unknown,1424,C:\Users\ashut\Downloads\Geometry3K\train\1424
train,1425,unknown,1425,C:\Users\ashut\Downloads\Geometry3K\train\1425
train,1426,unknown,1426,C:\Users\ashut\Downloads\Geometry3K\train\1426
train,1427,parallelogram,1427,C:\Users\ashut\Downloads\Geometry3K\train\1427
train,1428,unknown,1428,C:\Users\ashut\Downloads\Geometry3K\train\1428
train,1429,unknown,1429,C:\Users\ashut\Downloads\Geometry3K\train\1429
train,143,unknown,143,C:\Users\ashut\Downloads\Geometry3K\train\143
train,1430,unknown,1430,C:\Users\ashut\Downloads\Geometry3K\train\1430
train,1431,unknown,1431,C:\Users\ashut\Downloads\Geometry3K\train\1431
train,1432,unknown,1432,C:\Users\ashut\Downloads\Geometry3K\train\1432
train,1433,parallelogram,1433,C:\Users\ashut\Downloads\Geometry3K\train\1433
train,1434,circle,1434,C:\Users\ashut\Downloads\Geometry3K\train\1434
train,1435,unknown,1435,C:\Users\ashut\Downloads\Geometry3K\train\1435
train,1436,unknown,1436,C:\Users\ashut\Downloads\Geometry3K\train\1436
train,1437,unknown,1437,C:\Users\ashut\Downloads\Geometry3K\train\1437
train,1438,unknown,1438,C:\Users\ashut\Downloads\Geometry3K\train\1438
train,1439,unknown,1439,C:\Users\ashut\Downloads\Geometry3K\train\1439
train,144,unknown,144,C:\Users\ashut\Downloads\Geometry3K\train\144
train,1440,unknown,1440,C:\Users\ashut\Downloads\Geometry3K\train\1440
train,1441,unknown,1441,C:\Users\ashut\Downloads\Geometry3K\train\1441
train,1442,unknown,1442,C:\Users\ashut\Downloads\Geometry3K\train\1442
train,1443,unknown,1443,C:\Users\ashut\Downloads\Geometry3K\train\1443
train,1444,unknown,1444,C:\Users\ashut\Downloads\Geometry3K\train\1444
train,1445,unknown,1445,C:\Users\ashut\Downloads\Geometry3K\train\1445
train,1446,unknown,1446,C:\Users\ashut\Downloads\Geometry3K\train\1446
train,1447,unknown,1447,C:\Users\ashut\Downloads\Geometry3K\train\1447
train,1448,unknown,1448,C:\Users\ashut\Downloads\Geometry3K\train\1448
train,1449,rectangle,1449,C:\Users\ashut\Downloads\Geometry3K\train\1449
train,145,unknown,145,C:\Users\ashut\Downloads\Geometry3K\train\145
train,1450,unknown,1450,C:\Users\ashut\Downloads\Geometry3K\train\1450
train,1451,unknown,1451,C:\Users\ashut\Downloads\Geometry3K\train\1451
train,1452,unknown,1452,C:\Users\ashut\Downloads\Geometry3K\train\1452
train,1453,unknown,1453,C:\Users\ashut\Downloads\Geometry3K\train\1453
train,1454,unknown,1454,C:\Users\ashut\Downloads\Geometry3K\train\1454
train,1455,unknown,1455,C:\Users\ashut\Downloads\Geometry3K\train\1455
train,1456,unknown,1456,C:\Users\ashut\Downloads\Geometry3K\train\1456
train,1457,unknown,1457,C:\Users\ashut\Downloads\Geometry3K\train\1457
train,1458,unknown,1458,C:\Users\ashut\Downloads\Geometry3K\train\1458
train,1459,unknown,1459,C:\Users\ashut\Downloads\Geometry3K\train\1459
train,146,unknown,146,C:\Users\ashut\Downloads\Geometry3K\train\146
train,1460,unknown,1460,C:\Users\ashut\Downloads\Geometry3K\train\1460
train,1461,unknown,1461,C:\Users\ashut\Downloads\Geometry3K\train\1461
train,1462,unknown,1462,C:\Users\ashut\Downloads\Geometry3K\train\1462
train,1463,unknown,1463,C:\Users\ashut\Downloads\Geometry3K\train\1463
train,1464,unknown,1464,C:\Users\ashut\Downloads\Geometry3K\train\1464
train,1465,unknown,1465,C:\Users\ashut\Downloads\Geometry3K\train\1465
train,1466,unknown,1466,C:\Users\ashut\Downloads\Geometry3K\train\1466
train,1467,unknown,1467,C:\Users\ashut\Downloads\Geometry3K\train\1467
train,1468,unknown,1468,C:\Users\ashut\Downloads\Geometry3K\train\1468
train,1469,unknown,1469,C:\Users\ashut\Downloads\Geometry3K\train\1469
train,147,unknown,147,C:\Users\ashut\Downloads\Geometry3K\train\147
train,1470,unknown,1470,C:\Users\ashut\Downloads\Geometry3K\train\1470
train,1471,parallelogram,1471,C:\Users\ashut\Downloads\Geometry3K\train\1471
train,1472,unknown,1472,C:\Users\ashut\Downloads\Geometry3K\train\1472
train,1473,unknown,1473,C:\Users\ashut\Downloads\Geometry3K\train\1473
train,1474,unknown,1474,C:\Users\ashut\Downloads\Geometry3K\train\1474
train,1475,unknown,1475,C:\Users\ashut\Downloads\Geometry3K\train\1475
train,1476,unknown,1476,C:\Users\ashut\Downloads\Geometry3K\train\1476
train,1477,unknown,1477,C:\Users\ashut\Downloads\Geometry3K\train\1477
train,1478,unknown,1478,C:\Users\ashut\Downloads\Geometry3K\train\1478
train,1479,unknown,1479,C:\Users\ashut\Downloads\Geometry3K\train\1479
train,148,unknown,148,C:\Users\ashut\Downloads\Geometry3K\train\148
train,1480,parallelogram,1480,C:\Users\ashut\Downloads\Geometry3K\train\1480
train,1481,unknown,1481,C:\Users\ashut\Downloads\Geometry3K\train\1481
train,1482,unknown,1482,C:\Users\ashut\Downloads\Geometry3K\train\1482
train,1483,unknown,1483,C:\Users\ashut\Downloads\Geometry3K\train\1483
train,1484,unknown,1484,C:\Users\ashut\Downloads\Geometry3K\train\1484
train,1485,unknown,1485,C:\Users\ashut\Downloads\Geometry3K\train\1485
train,1486,circle,1486,C:\Users\ashut\Downloads\Geometry3K\train\1486
train,1487,unknown,1487,C:\Users\ashut\Downloads\Geometry3K\train\1487
train,1488,unknown,1488,C:\Users\ashut\Downloads\Geometry3K\train\1488
train,1489,unknown,1489,C:\Users\ashut\Downloads\Geometry3K\train\1489
train,149,unknown,149,C:\Users\ashut\Downloads\Geometry3K\train\149
train,1490,unknown,1490,C:\Users\ashut\Downloads\Geometry3K\train\1490
train,1491,unknown,1491,C:\Users\ashut\Downloads\Geometry3K\train\1491
train,1492,unknown,1492,C:\Users\ashut\Downloads\Geometry3K\train\1492
train,1493,unknown,1493,C:\Users\ashut\Downloads\Geometry3K\train\1493
train,1494,unknown,1494,C:\Users\ashut\Downloads\Geometry3K\train\1494
train,1495,unknown,1495,C:\Users\ashut\Downloads\Geometry3K\train\1495
train,1496,rectangle,1496,C:\Users\ashut\Downloads\Geometry3K\train\1496
train,1497,triangle,1497,C:\Users\ashut\Downloads\Geometry3K\train\1497
train,1498,unknown,1498,C:\Users\ashut\Downloads\Geometry3K\train\1498
train,1499,unknown,1499,C:\Users\ashut\Downloads\Geometry3K\train\1499
train,15,unknown,15,C:\Users\ashut\Downloads\Geometry3K\train\15
train,150,unknown,150,C:\Users\ashut\Downloads\Geometry3K\train\150
train,1500,unknown,1500,C:\Users\ashut\Downloads\Geometry3K\train\1500
train,1501,unknown,1501,C:\Users\ashut\Downloads\Geometry3K\train\1501
train,1502,unknown,1502,C:\Users\ashut\Downloads\Geometry3K\train\1502
train,1503,unknown,1503,C:\Users\ashut\Downloads\Geometry3K\train\1503
train,1504,unknown,1504,C:\Users\ashut\Downloads\Geometry3K\train\1504
train,1505,unknown,1505,C:\Users\ashut\Downloads\Geometry3K\train\1505
train,1506,unknown,1506,C:\Users\ashut\Downloads\Geometry3K\train\1506
train,1507,unknown,1507,C:\Users\ashut\Downloads\Geometry3K\train\1507
train,1508,unknown,1508,C:\Users\ashut\Downloads\Geometry3K\train\1508
train,1509,unknown,1509,C:\Users\ashut\Downloads\Geometry3K\train\1509
train,151,unknown,151,C:\Users\ashut\Downloads\Geometry3K\train\151
train,1510,unknown,1510,C:\Users\ashut\Downloads\Geometry3K\train\1510
train,1511,unknown,1511,C:\Users\ashut\Downloads\Geometry3K\train\1511
train,1512,unknown,1512,C:\Users\ashut\Downloads\Geometry3K\train\1512
train,1513,unknown,1513,C:\Users\ashut\Downloads\Geometry3K\train\1513
train,1514,triangle,1514,C:\Users\ashut\Downloads\Geometry3K\train\1514
train,1515,unknown,1515,C:\Users\ashut\Downloads\Geometry3K\train\1515
train,1516,circle,1516,C:\Users\ashut\Downloads\Geometry3K\train\1516
train,1517,unknown,1517,C:\Users\ashut\Downloads\Geometry3K\train\1517
train,1518,parallelogram,1518,C:\Users\ashut\Downloads\Geometry3K\train\1518
train,1519,rectangle,1519,C:\Users\ashut\Downloads\Geometry3K\train\1519
train,152,unknown,152,C:\Users\ashut\Downloads\Geometry3K\train\152
train,1520,circle,1520,C:\Users\ashut\Downloads\Geometry3K\train\1520
train,1521,unknown,1521,C:\Users\ashut\Downloads\Geometry3K\train\1521
train,1522,unknown,1522,C:\Users\ashut\Downloads\Geometry3K\train\1522
train,1523,parallelogram,1523,C:\Users\ashut\Downloads\Geometry3K\train\1523
train,1524,unknown,1524,C:\Users\ashut\Downloads\Geometry3K\train\1524
train,1525,unknown,1525,C:\Users\ashut\Downloads\Geometry3K\train\1525
train,1526,unknown,1526,C:\Users\ashut\Downloads\Geometry3K\train\1526
train,1527,unknown,1527,C:\Users\ashut\Downloads\Geometry3K\train\1527
train,1528,circle,1528,C:\Users\ashut\Downloads\Geometry3K\train\1528
train,1529,unknown,1529,C:\Users\ashut\Downloads\Geometry3K\train\1529
train,153,unknown,153,C:\Users\ashut\Downloads\Geometry3K\train\153
train,1530,unknown,1530,C:\Users\ashut\Downloads\Geometry3K\train\1530
train,1531,unknown,1531,C:\Users\ashut\Downloads\Geometry3K\train\1531
train,1532,unknown,1532,C:\Users\ashut\Downloads\Geometry3K\train\1532
train,1533,unknown,1533,C:\Users\ashut\Downloads\Geometry3K\train\1533
train,1534,unknown,1534,C:\Users\ashut\Downloads\Geometry3K\train\1534
train,1535,unknown,1535,C:\Users\ashut\Downloads\Geometry3K\train\1535
train,1536,unknown,1536,C:\Users\ashut\Downloads\Geometry3K\train\1536
train,1537,unknown,1537,C:\Users\ashut\Downloads\Geometry3K\train\1537
train,1538,unknown,1538,C:\Users\ashut\Downloads\Geometry3K\train\1538
train,1539,triangle,1539,C:\Users\ashut\Downloads\Geometry3K\train\1539
train,154,unknown,154,C:\Users\ashut\Downloads\Geometry3K\train\154
train,1540,unknown,1540,C:\Users\ashut\Downloads\Geometry3K\train\1540
train,1541,square,1541,C:\Users\ashut\Downloads\Geometry3K\train\1541
train,1542,unknown,1542,C:\Users\ashut\Downloads\Geometry3K\train\1542
train,1543,unknown,1543,C:\Users\ashut\Downloads\Geometry3K\train\1543
train,1544,unknown,1544,C:\Users\ashut\Downloads\Geometry3K\train\1544
train,1545,parallelogram,1545,C:\Users\ashut\Downloads\Geometry3K\train\1545
train,1546,unknown,1546,C:\Users\ashut\Downloads\Geometry3K\train\1546
train,1547,unknown,1547,C:\Users\ashut\Downloads\Geometry3K\train\1547
train,1548,unknown,1548,C:\Users\ashut\Downloads\Geometry3K\train\1548
train,1549,unknown,1549,C:\Users\ashut\Downloads\Geometry3K\train\1549
train,155,rectangle,155,C:\Users\ashut\Downloads\Geometry3K\train\155
train,1550,unknown,1550,C:\Users\ashut\Downloads\Geometry3K\train\1550
train,1551,unknown,1551,C:\Users\ashut\Downloads\Geometry3K\train\1551
train,1552,parallelogram,1552,C:\Users\ashut\Downloads\Geometry3K\train\1552
train,1553,unknown,1553,C:\Users\ashut\Downloads\Geometry3K\train\1553
train,1554,circle,1554,C:\Users\ashut\Downloads\Geometry3K\train\1554
train,1555,unknown,1555,C:\Users\ashut\Downloads\Geometry3K\train\1555
train,1556,unknown,1556,C:\Users\ashut\Downloads\Geometry3K\train\1556
train,1557,unknown,1557,C:\Users\ashut\Downloads\Geometry3K\train\1557
train,1558,unknown,1558,C:\Users\ashut\Downloads\Geometry3K\train\1558
train,1559,unknown,1559,C:\Users\ashut\Downloads\Geometry3K\train\1559
train,156,unknown,156,C:\Users\ashut\Downloads\Geometry3K\train\156
train,1560,unknown,1560,C:\Users\ashut\Downloads\Geometry3K\train\1560
train,1561,unknown,1561,C:\Users\ashut\Downloads\Geometry3K\train\1561
train,1562,unknown,1562,C:\Users\ashut\Downloads\Geometry3K\train\1562
train,1563,unknown,1563,C:\Users\ashut\Downloads\Geometry3K\train\1563
train,1564,unknown,1564,C:\Users\ashut\Downloads\Geometry3K\train\1564
train,1565,unknown,1565,C:\Users\ashut\Downloads\Geometry3K\train\1565
train,1566,unknown,1566,C:\Users\ashut\Downloads\Geometry3K\train\1566
train,1567,unknown,1567,C:\Users\ashut\Downloads\Geometry3K\train\1567
train,1568,circle,1568,C:\Users\ashut\Downloads\Geometry3K\train\1568
