dataset,json_file,image_file,shape,image_path
GeoQA,134.json,134.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\134.png
GeoQA,1341.json,1341.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1341.png
GeoQA,1342.json,1342.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1342.png
GeoQA,1344.json,1344.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1344.png
GeoQA,1345.json,1345.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1345.png
GeoQA,1346.json,1346.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1346.png
GeoQA,1349.json,1349.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1349.png
GeoQA,1350.json,1350.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1350.png
GeoQA,1354.json,1354.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1354.png
GeoQA,1355.json,1355.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1355.png
GeoQA,1356.json,1356.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1356.png
GeoQA,1358.json,1358.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1358.png
GeoQA,1359.json,1359.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1359.png
GeoQA,136.json,136.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\136.png
GeoQA,1360.json,1360.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1360.png
GeoQA,1362.json,1362.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1362.png
GeoQA,1366.json,1366.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1366.png
GeoQA,1368.json,1368.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1368.png
GeoQA,1369.json,1369.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1369.png
GeoQA,137.json,137.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\137.png
GeoQA,1371.json,1371.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1371.png
GeoQA,1374.json,1374.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1374.png
GeoQA,1377.json,1377.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1377.png
GeoQA,138.json,138.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\138.png
GeoQA,1380.json,1380.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1380.png
GeoQA,1382.json,1382.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1382.png
GeoQA,1388.json,1388.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1388.png
GeoQA,139.json,139.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\139.png
GeoQA,1390.json,1390.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1390.png
GeoQA,1392.json,1392.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1392.png
GeoQA,1393.json,1393.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1393.png
GeoQA,1397.json,1397.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1397.png
GeoQA,1398.json,1398.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1398.png
GeoQA,1399.json,1399.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1399.png
GeoQA,14.json,14.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\14.png
GeoQA,140.json,140.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\140.png
GeoQA,1400.json,1400.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1400.png
GeoQA,1401.json,1401.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1401.png
GeoQA,1404.json,1404.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1404.png
GeoQA,1405.json,1405.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1405.png
GeoQA,1406.json,1406.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1406.png
GeoQA,1408.json,1408.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1408.png
GeoQA,141.json,141.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\141.png
GeoQA,1411.json,1411.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1411.png
GeoQA,1412.json,1412.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1412.png
GeoQA,1414.json,1414.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1414.png
GeoQA,1416.json,1416.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1416.png
GeoQA,1417.json,1417.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1417.png
GeoQA,1418.json,1418.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1418.png
GeoQA,142.json,142.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\142.png
GeoQA,1420.json,1420.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1420.png
GeoQA,1422.json,1422.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1422.png
GeoQA,1424.json,1424.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1424.png
GeoQA,1425.json,1425.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1425.png
GeoQA,1427.json,1427.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1427.png
GeoQA,1428.json,1428.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1428.png
GeoQA,1434.json,1434.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1434.png
GeoQA,1435.json,1435.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1435.png
GeoQA,1437.json,1437.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1437.png
GeoQA,1439.json,1439.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1439.png
GeoQA,1440.json,1440.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1440.png
GeoQA,1443.json,1443.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1443.png
GeoQA,1444.json,1444.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1444.png
GeoQA,1445.json,1445.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1445.png
GeoQA,1446.json,1446.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1446.png
GeoQA,1447.json,1447.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1447.png
GeoQA,1448.json,1448.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1448.png
GeoQA,1451.json,1451.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1451.png
GeoQA,1453.json,1453.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1453.png
GeoQA,1455.json,1455.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1455.png
GeoQA,1456.json,1456.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1456.png
GeoQA,1457.json,1457.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1457.png
GeoQA,1458.json,1458.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1458.png
GeoQA,1459.json,1459.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1459.png
GeoQA,1460.json,1460.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1460.png
GeoQA,1463.json,1463.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1463.png
GeoQA,1464.json,1464.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1464.png
GeoQA,1466.json,1466.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1466.png
GeoQA,1468.json,1468.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1468.png
GeoQA,1470.json,1470.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1470.png
GeoQA,1471.json,1471.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1471.png
GeoQA,1472.json,1472.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1472.png
GeoQA,1475.json,1475.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1475.png
GeoQA,1476.json,1476.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1476.png
GeoQA,1478.json,1478.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1478.png
GeoQA,148.json,148.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\148.png
GeoQA,1481.json,1481.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1481.png
GeoQA,1482.json,1482.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1482.png
GeoQA,1483.json,1483.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1483.png
GeoQA,1484.json,1484.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1484.png
GeoQA,1485.json,1485.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1485.png
GeoQA,1487.json,1487.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1487.png
GeoQA,1489.json,1489.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1489.png
GeoQA,1490.json,1490.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1490.png
GeoQA,1491.json,1491.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1491.png
GeoQA,1494.json,1494.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1494.png
GeoQA,1495.json,1495.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1495.png
GeoQA,1496.json,1496.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1496.png
GeoQA,1497.json,1497.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1497.png
GeoQA,1499.json,1499.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1499.png
GeoQA,150.json,150.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\150.png
GeoQA,1502.json,1502.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1502.png
GeoQA,1504.json,1504.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1504.png
GeoQA,1505.json,1505.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1505.png
GeoQA,1506.json,1506.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1506.png
GeoQA,1509.json,1509.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1509.png
GeoQA,151.json,151.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\151.png
GeoQA,1510.json,1510.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1510.png
GeoQA,1514.json,1514.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1514.png
GeoQA,1516.json,1516.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1516.png
GeoQA,1518.json,1518.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1518.png
GeoQA,152.json,152.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\152.png
GeoQA,1520.json,1520.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1520.png
GeoQA,1521.json,1521.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1521.png
GeoQA,1522.json,1522.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1522.png
GeoQA,1523.json,1523.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1523.png
GeoQA,1524.json,1524.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1524.png
GeoQA,1525.json,1525.png,square,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1525.png
GeoQA,1526.json,1526.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1526.png
GeoQA,1528.json,1528.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1528.png
GeoQA,153.json,153.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\153.png
GeoQA,1530.json,1530.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1530.png
GeoQA,1531.json,1531.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1531.png
GeoQA,1532.json,1532.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1532.png
GeoQA,1533.json,1533.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1533.png
GeoQA,1534.json,1534.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1534.png
GeoQA,1535.json,1535.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1535.png
GeoQA,1536.json,1536.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1536.png
GeoQA,1537.json,1537.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1537.png
GeoQA,1538.json,1538.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1538.png
GeoQA,154.json,154.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\154.png
GeoQA,1540.json,1540.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1540.png
GeoQA,1541.json,1541.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1541.png
GeoQA,1543.json,1543.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1543.png
GeoQA,1545.json,1545.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1545.png
GeoQA,1547.json,1547.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1547.png
GeoQA,1548.json,1548.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1548.png
GeoQA,1549.json,1549.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1549.png
GeoQA,155.json,155.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\155.png
GeoQA,1552.json,1552.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1552.png
GeoQA,1553.json,1553.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1553.png
GeoQA,1554.json,1554.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1554.png
GeoQA,1555.json,1555.png,square,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1555.png
GeoQA,1556.json,1556.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1556.png
GeoQA,1558.json,1558.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1558.png
GeoQA,1559.json,1559.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1559.png
GeoQA,156.json,156.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\156.png
GeoQA,1561.json,1561.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1561.png
GeoQA,1562.json,1562.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1562.png
GeoQA,1563.json,1563.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1563.png
GeoQA,1564.json,1564.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1564.png
GeoQA,1566.json,1566.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1566.png
GeoQA,1568.json,1568.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1568.png
GeoQA,1569.json,1569.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1569.png
GeoQA,157.json,157.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\157.png
GeoQA,1570.json,1570.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1570.png
GeoQA,1571.json,1571.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1571.png
GeoQA,1576.json,1576.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1576.png
GeoQA,1579.json,1579.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1579.png
GeoQA,158.json,158.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\158.png
GeoQA,1581.json,1581.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1581.png
GeoQA,1582.json,1582.png,square,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1582.png
GeoQA,1585.json,1585.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1585.png
GeoQA,1586.json,1586.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1586.png
GeoQA,1589.json,1589.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1589.png
GeoQA,159.json,159.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\159.png
GeoQA,1590.json,1590.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1590.png
GeoQA,1591.json,1591.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1591.png
GeoQA,1593.json,1593.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1593.png
GeoQA,1594.json,1594.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1594.png
GeoQA,1595.json,1595.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1595.png
GeoQA,1596.json,1596.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1596.png
GeoQA,160.json,160.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\160.png
GeoQA,1602.json,1602.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1602.png
GeoQA,1603.json,1603.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1603.png
GeoQA,1605.json,1605.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1605.png
GeoQA,1607.json,1607.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1607.png
GeoQA,1608.json,1608.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1608.png
GeoQA,1609.json,1609.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1609.png
GeoQA,161.json,161.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\161.png
GeoQA,1610.json,1610.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1610.png
GeoQA,1611.json,1611.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1611.png
GeoQA,1612.json,1612.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1612.png
GeoQA,1613.json,1613.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1613.png
GeoQA,1614.json,1614.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1614.png
GeoQA,1615.json,1615.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1615.png
GeoQA,1616.json,1616.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1616.png
GeoQA,1617.json,1617.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1617.png
GeoQA,1618.json,1618.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1618.png
GeoQA,1619.json,1619.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1619.png
GeoQA,162.json,162.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\162.png
GeoQA,1622.json,1622.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1622.png
GeoQA,1626.json,1626.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1626.png
GeoQA,1627.json,1627.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1627.png
GeoQA,1629.json,1629.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1629.png
GeoQA,1632.json,1632.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1632.png
GeoQA,1633.json,1633.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1633.png
GeoQA,1634.json,1634.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1634.png
GeoQA,1636.json,1636.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1636.png
GeoQA,1638.json,1638.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1638.png
GeoQA,1639.json,1639.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1639.png
GeoQA,164.json,164.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\164.png
GeoQA,1641.json,1641.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1641.png
GeoQA,1642.json,1642.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1642.png
GeoQA,1644.json,1644.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1644.png
GeoQA,1647.json,1647.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1647.png
GeoQA,1649.json,1649.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1649.png
GeoQA,165.json,165.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\165.png
GeoQA,1650.json,1650.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1650.png
GeoQA,1651.json,1651.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1651.png
GeoQA,1653.json,1653.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1653.png
GeoQA,1654.json,1654.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1654.png
GeoQA,1656.json,1656.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1656.png
GeoQA,1657.json,1657.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1657.png
GeoQA,166.json,166.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\166.png
GeoQA,1660.json,1660.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1660.png
GeoQA,1661.json,1661.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1661.png
GeoQA,1662.json,1662.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1662.png
GeoQA,1663.json,1663.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1663.png
GeoQA,1665.json,1665.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1665.png
GeoQA,1666.json,1666.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1666.png
GeoQA,1668.json,1668.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1668.png
GeoQA,1669.json,1669.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1669.png
GeoQA,167.json,167.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\167.png
GeoQA,1670.json,1670.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1670.png
GeoQA,1672.json,1672.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1672.png
GeoQA,1673.json,1673.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1673.png
GeoQA,1674.json,1674.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1674.png
GeoQA,1675.json,1675.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1675.png
GeoQA,1678.json,1678.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1678.png
GeoQA,168.json,168.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\168.png
GeoQA,1680.json,1680.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1680.png
GeoQA,1683.json,1683.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1683.png
GeoQA,1684.json,1684.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1684.png
GeoQA,1686.json,1686.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1686.png
GeoQA,1687.json,1687.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1687.png
GeoQA,1689.json,1689.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1689.png
GeoQA,1691.json,1691.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1691.png
GeoQA,1693.json,1693.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1693.png
GeoQA,1694.json,1694.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1694.png
GeoQA,1695.json,1695.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1695.png
GeoQA,1697.json,1697.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1697.png
GeoQA,17.json,17.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\17.png
GeoQA,170.json,170.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\170.png
GeoQA,1700.json,1700.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1700.png
GeoQA,1702.json,1702.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1702.png
GeoQA,1704.json,1704.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1704.png
GeoQA,1705.json,1705.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1705.png
GeoQA,1706.json,1706.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1706.png
GeoQA,1707.json,1707.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1707.png
GeoQA,1708.json,1708.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1708.png
GeoQA,1709.json,1709.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1709.png
GeoQA,171.json,171.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\171.png
GeoQA,1710.json,1710.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1710.png
GeoQA,1711.json,1711.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1711.png
GeoQA,1712.json,1712.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\1712.png
